mid,following,whisper,black,follower,name,sex,face,face_nft,sign,rank,level,jointime,moral,silence,coins,fans_badge,fans_medal,official,vip,pendant,nameplate,user_honour_info,is_followed,top_photo,theme,sys_notice,live_room,birthday,school,profession,tags,series,is_senior_member
178115659,229,0,0,4228,琉大琳,女,http://i1.hdslb.com/bfs/face/e411fc54700b52a7ce67da7dc4ee2f58fb167433.jpg,0,Music & Video?,10000,6,0,0,0,0,TRUE,"{'show': True, 'wear': True, 'medal': {'uid': 178115659, 'target_id': 432449745, 'medal_id': 340958, 'level': 2, 'medal_name': '尤里卡', 'medal_color': 6067854, 'intimacy': 141, 'next_intimacy': 300, 'day_limit': 1500, 'medal_color_start': 6067854, 'medal_color_end': 6067854, 'medal_color_border': 6067854, 'is_lighted': 1, 'light_status': 1, 'wearing_status': 1, 'score': 342}}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 2, 'status': 1, 'due_date': 1670947200000, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '年度大会员', 'label_theme': 'annual_vip', 'text_color': '#FFFFFF', 'bg_style': 1, 'bg_color': '#FB7299', 'border_color': ''}, 'avatar_subscript': 1, 'nickname_color': '#FB7299', 'role': 3, 'avatar_subscript_url': 'http://i0.hdslb.com/bfs/vip/icon_Certification_big_member_22_3x.png'}","{'pid': 252, 'name': '春原庄的管理人小姐', 'image': 'http://i1.hdslb.com/bfs/face/14738b92760b90675d4bf35dd059b0a666113bae.png', 'expire': 0, 'image_enhance': 'http://i1.hdslb.com/bfs/face/14738b92760b90675d4bf35dd059b0a666113bae.png', 'image_enhance_frame': ''}","{'nid': 10, 'name': '见习偶像', 'image': 'http://i1.hdslb.com/bfs/face/e93dd9edfa7b9e18bf46fd8d71862327a2350923.png', 'image_small': 'http://i0.hdslb.com/bfs/face/275b468b043ec246737ab8580a2075bee0b1263b.png', 'level': '普通勋章', 'condition': '所有自制视频总播放数>=10万'}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i0.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},"{'roomStatus': 1, 'liveStatus': 0, 'url': 'https://live.bilibili.com/22349090?broadcast_type=0&is_room_feed=1', 'title': '琉大琳和小伙伴的学习直播间', 'cover': 'http://i0.hdslb.com/bfs/live/user_cover/9d53c55694e36b5c106127fd9066119e0c507bfe.jpg', 'roomid': 22349090, 'roundStatus': 0, 'broadcast_type': 0, 'watched_show': {'switch': False, 'num': 0, 'text_small': '0', 'text_large': '0人气', 'icon': 'https://i0.hdslb.com/bfs/live/0b265af1af0a77abc47aa3b8f1a5c0769d8bd23b.png', 'icon_location': '', 'icon_web': 'https://i0.hdslb.com/bfs/live/9bb14f7fe0d4988646daf7be7f825314cdd0dbb0.png'}}",6月21日,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
22152270,97,0,0,196,Yimui,保密,http://i0.hdslb.com/bfs/face/dc482572860dd4dcbc64cb2970143ba4b19c56cc.jpg,0,,10000,5,0,0,0,0,FALSE,"{'show': False, 'wear': False, 'medal': None}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 0, 'status': 0, 'due_date': 0, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '', 'label_theme': '', 'text_color': '', 'bg_style': 0, 'bg_color': '', 'border_color': ''}, 'avatar_subscript': 0, 'nickname_color': '', 'role': 0, 'avatar_subscript_url': ''}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 0, 'name': '', 'image': '', 'image_small': '', 'level': '', 'condition': ''}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i2.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},,1月1日,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
265720912,202,0,0,1536,GNR丶小七,保密,http://i1.hdslb.com/bfs/face/017d3ce576a3adee2a292f160e918495ba9d7bc1.jpg,0,up主要更新uzi、华晨宇、RNG的视频，喜欢的大哥们可以三连支持一下哦,10000,6,0,0,0,0,TRUE,"{'show': False, 'wear': False, 'medal': None}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 1, 'status': 0, 'due_date': 1639929600000, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '', 'label_theme': '', 'text_color': '', 'bg_style': 0, 'bg_color': '', 'border_color': ''}, 'avatar_subscript': 0, 'nickname_color': '', 'role': 0, 'avatar_subscript_url': ''}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 0, 'name': '', 'image': '', 'image_small': '', 'level': '', 'condition': ''}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i2.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},"{'roomStatus': 1, 'liveStatus': 0, 'url': 'https://live.bilibili.com/22371316?broadcast_type=0&is_room_feed=0', 'title': '和uzi学的ad', 'cover': 'http://i0.hdslb.com/bfs/live/user_cover/b0eaacd1d1dfdf98387b861f736bc85724d209c1.jpg', 'roomid': 22371316, 'roundStatus': 0, 'broadcast_type': 0, 'watched_show': {'switch': True, 'num': 1, 'text_small': '1', 'text_large': '1人看过', 'icon': 'https://i0.hdslb.com/bfs/live/a725a9e61242ef44d764ac911691a7ce07f36c1d.png', 'icon_location': '', 'icon_web': 'https://i0.hdslb.com/bfs/live/8d9d0f33ef8bf6f308742752d13dd0df731df19c.png'}}",,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
322370646,53,0,0,1229,一个游方的z少侠,女,http://i0.hdslb.com/bfs/face/b1f1cd4fec705c5e8dedf4da39c9dbc39ceffe2f.jpg,0,我有一个很爱的小朋友叫华晨宇（这里私聊如果长时间没回复的话，戳wb:花朝七时）,10000,5,0,0,0,0,FALSE,"{'show': True, 'wear': True, 'medal': {'uid': 322370646, 'target_id': 399374841, 'medal_id': 225977, 'level': 1, 'medal_name': '好多糖', 'medal_color': 6067854, 'intimacy': 129, 'next_intimacy': 201, 'day_limit': 1500, 'medal_color_start': 6067854, 'medal_color_end': 6067854, 'medal_color_border': 6067854, 'is_lighted': 1, 'light_status': 1, 'wearing_status': 1, 'score': 129}}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 1, 'status': 1, 'due_date': 1649001600000, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '大会员', 'label_theme': 'vip', 'text_color': '#FFFFFF', 'bg_style': 1, 'bg_color': '#FB7299', 'border_color': ''}, 'avatar_subscript': 1, 'nickname_color': '', 'role': 1, 'avatar_subscript_url': 'http://i0.hdslb.com/bfs/vip/icon_Certification_big_member_22_3x.png'}","{'pid': 149, 'name': '快把我哥带走', 'image': 'http://i0.hdslb.com/bfs/face/6b45cf8ceb8cd6eeefbbcb202659e62a56356814.png', 'expire': 0, 'image_enhance': 'http://i0.hdslb.com/bfs/face/6b45cf8ceb8cd6eeefbbcb202659e62a56356814.png', 'image_enhance_frame': ''}","{'nid': 0, 'name': '', 'image': '', 'image_small': '', 'level': '', 'condition': ''}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i2.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},,5月20日,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
345883749,10,0,0,2528,司机王开箱,保密,http://i0.hdslb.com/bfs/face/fa755be11031ef166ec5ba9baec16e818cd3be88.jpg,0,手机数码开箱点评，老司机带路，快上车！,10000,4,0,0,0,0,FALSE,"{'show': False, 'wear': False, 'medal': None}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 0, 'status': 0, 'due_date': 0, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '', 'label_theme': '', 'text_color': '', 'bg_style': 0, 'bg_color': '', 'border_color': ''}, 'avatar_subscript': 0, 'nickname_color': '', 'role': 0, 'avatar_subscript_url': ''}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 1, 'name': '黄金殿堂', 'image': 'http://i0.hdslb.com/bfs/face/82896ff40fcb4e7c7259cb98056975830cb55695.png', 'image_small': 'http://i1.hdslb.com/bfs/face/627e342851dfda6fe7380c2fa0cbd7fae2e61533.png', 'level': '稀有勋章', 'condition': '单个自制视频总播放数>=100万'}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i2.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},"{'roomStatus': 1, 'liveStatus': 0, 'url': 'https://live.bilibili.com/12221676?broadcast_type=0&is_room_feed=0', 'title': '', 'cover': 'https://s1.hdslb.com/bfs/static/blive/live-assets/common/images/no-cover.png', 'roomid': 12221676, 'roundStatus': 0, 'broadcast_type': 0, 'watched_show': {'switch': True, 'num': 0, 'text_small': '0', 'text_large': '0人看过', 'icon': 'https://i0.hdslb.com/bfs/live/a725a9e61242ef44d764ac911691a7ce07f36c1d.png', 'icon_location': '', 'icon_web': 'https://i0.hdslb.com/bfs/live/8d9d0f33ef8bf6f308742752d13dd0df731df19c.png'}}",,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
1993524327,3,0,0,2437,兜子娱乐,女,http://i0.hdslb.com/bfs/face/0f46d0d65c3208406cc96b69c924bf37c55a34e0.jpg,0,兜子带你探索娱乐圈,5000,0,0,0,0,0,FALSE,"{'show': False, 'wear': False, 'medal': None}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 0, 'status': 0, 'due_date': 0, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '', 'label_theme': '', 'text_color': '', 'bg_style': 0, 'bg_color': '', 'border_color': ''}, 'avatar_subscript': 0, 'nickname_color': '', 'role': 0, 'avatar_subscript_url': ''}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 0, 'name': '', 'image': '', 'image_small': '', 'level': '', 'condition': ''}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i0.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},,1月1日,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
10316904,18,0,0,110130,音乐学霸哥e,保密,http://i0.hdslb.com/bfs/face/bb3a508db0823197f141317e38ebfebe2c6a881a.jpg,0,音乐制作人，乐评人,10000,6,0,0,0,0,FALSE,"{'show': False, 'wear': False, 'medal': None}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 0, 'status': 0, 'due_date': 0, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '', 'label_theme': '', 'text_color': '', 'bg_style': 0, 'bg_color': '', 'border_color': ''}, 'avatar_subscript': 0, 'nickname_color': '', 'role': 0, 'avatar_subscript_url': ''}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 9, 'name': '出道偶像', 'image': 'http://i1.hdslb.com/bfs/face/3f2d64f048b39fb6c26f3db39df47e6080ec0f9c.png', 'image_small': 'http://i1.hdslb.com/bfs/face/90c35d41d8a19b19474d6bac672394c17b444ce8.png', 'level': '高级勋章', 'condition': '所有自制视频总播放数>=50万'}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i1.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},"{'roomStatus': 1, 'liveStatus': 0, 'url': 'https://live.bilibili.com/947738?broadcast_type=0&is_room_feed=0', 'title': '音乐学霸哥e的直播间', 'cover': 'https://s1.hdslb.com/bfs/static/blive/live-assets/common/images/no-cover.png', 'roomid': 947738, 'roundStatus': 0, 'broadcast_type': 0, 'watched_show': {'switch': False, 'num': 0, 'text_small': '0', 'text_large': '0人气', 'icon': 'https://i0.hdslb.com/bfs/live/0b265af1af0a77abc47aa3b8f1a5c0769d8bd23b.png', 'icon_location': '', 'icon_web': 'https://i0.hdslb.com/bfs/live/9bb14f7fe0d4988646daf7be7f825314cdd0dbb0.png'}}",,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
397329520,1,0,0,2892,红秀GRAZIA官方,保密,http://i1.hdslb.com/bfs/face/15c92fc81232ceaf624e06b5d20a69dd240dbf32.jpg,0,,10000,6,0,0,0,0,FALSE,"{'show': False, 'wear': False, 'medal': None}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 1, 'status': 0, 'due_date': 1606147200000, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '', 'label_theme': '', 'text_color': '', 'bg_style': 0, 'bg_color': '', 'border_color': ''}, 'avatar_subscript': 0, 'nickname_color': '', 'role': 0, 'avatar_subscript_url': ''}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 0, 'name': '', 'image': '', 'image_small': '', 'level': '', 'condition': ''}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i2.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},,,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
354319472,51,0,0,22908,泊濛音乐,保密,http://i2.hdslb.com/bfs/face/60211356e33005e3334e574c5f079e572974ff82.jpg,0,唯有音乐伴我前行！,10000,6,0,0,0,0,TRUE,"{'show': False, 'wear': False, 'medal': None}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 1, 'status': 0, 'due_date': 1582214400000, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '', 'label_theme': '', 'text_color': '', 'bg_style': 0, 'bg_color': '', 'border_color': ''}, 'avatar_subscript': 0, 'nickname_color': '', 'role': 0, 'avatar_subscript_url': ''}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 8, 'name': '知名偶像', 'image': 'http://i2.hdslb.com/bfs/face/27a952195555e64508310e366b3e38bd4cd143fc.png', 'image_small': 'http://i2.hdslb.com/bfs/face/0497be49e08357bf05bca56e33a0637a273a7610.png', 'level': '稀有勋章', 'condition': '所有自制视频总播放数>=100万'}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i2.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},"{'roomStatus': 1, 'liveStatus': 0, 'url': 'https://live.bilibili.com/14584009?broadcast_type=0&is_room_feed=0', 'title': '', 'cover': 'https://s1.hdslb.com/bfs/static/blive/live-assets/common/images/no-cover.png', 'roomid': 14584009, 'roundStatus': 0, 'broadcast_type': 0, 'watched_show': {'switch': True, 'num': 3, 'text_small': '3', 'text_large': '3人看过', 'icon': 'https://i0.hdslb.com/bfs/live/a725a9e61242ef44d764ac911691a7ce07f36c1d.png', 'icon_location': '', 'icon_web': 'https://i0.hdslb.com/bfs/live/8d9d0f33ef8bf6f308742752d13dd0df731df19c.png'}}",,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
616426609,10,0,0,84,美美大大me,保密,http://i1.hdslb.com/bfs/face/c3bfe34ef6cbd0758b99b36eacc9bd2a46defe6a.jpg,0,喜欢那一朵娇艳的花，18岁，大一，政法大学，法律英语,10000,3,0,0,0,0,FALSE,"{'show': False, 'wear': False, 'medal': None}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 0, 'status': 0, 'due_date': 0, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '', 'label_theme': '', 'text_color': '', 'bg_style': 0, 'bg_color': '', 'border_color': ''}, 'avatar_subscript': 0, 'nickname_color': '', 'role': 0, 'avatar_subscript_url': ''}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 0, 'name': '', 'image': '', 'image_small': '', 'level': '', 'condition': ''}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i0.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},,,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
2423927,963,0,0,32889,牛牛的约定,保密,http://i2.hdslb.com/bfs/face/c1c3e1f9f9c6021b09bdbadda54394cc0d3575d9.jpg,0,每周五晚20：10分湖南卫视播出《春天花会开》，大概率芒果tv有回播。每周五晚浙江卫视20：20播出新一季《王牌对王牌》，爱优腾vip回播。,10000,6,0,0,0,0,TRUE,"{'show': False, 'wear': False, 'medal': None}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 2, 'status': 1, 'due_date': 1705334400000, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '年度大会员', 'label_theme': 'annual_vip', 'text_color': '#FFFFFF', 'bg_style': 1, 'bg_color': '#FB7299', 'border_color': ''}, 'avatar_subscript': 1, 'nickname_color': '#FB7299', 'role': 3, 'avatar_subscript_url': 'http://i0.hdslb.com/bfs/vip/icon_Certification_big_member_22_3x.png'}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 57, 'name': '收集萌新', 'image': 'http://i0.hdslb.com/bfs/face/7767275600ea63d351b22fa87ec15a79aa24e5e5.png', 'image_small': 'http://i2.hdslb.com/bfs/face/6589d992655595bf51543f268040eaeaed372fae.png', 'level': '普通勋章', 'condition': '同时拥有粉丝勋章>=5个'}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i0.hdslb.com/bfs/space/6e799ff2de2de55d27796707a283068d66cdf3f4.png,{},{},"{'roomStatus': 1, 'liveStatus': 0, 'url': 'https://live.bilibili.com/934909?broadcast_type=0&is_room_feed=1', 'title': '和平精英，与你同菜！', 'cover': 'http://i0.hdslb.com/bfs/live/user_cover/d3c1ae477b93d6d165ac76e2296353f86ec63244.jpg', 'roomid': 934909, 'roundStatus': 0, 'broadcast_type': 0, 'watched_show': {'switch': False, 'num': 45, 'text_small': '45', 'text_large': '45人气', 'icon': 'https://i0.hdslb.com/bfs/live/0b265af1af0a77abc47aa3b8f1a5c0769d8bd23b.png', 'icon_location': '', 'icon_web': 'https://i0.hdslb.com/bfs/live/9bb14f7fe0d4988646daf7be7f825314cdd0dbb0.png'}}",2月7日,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}","['花花', '华晨宇', '08042', '牛牛的约定', '不喜勿看憋勉强']","{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
13575288,292,0,0,168850,芜湖小佐助,保密,http://i0.hdslb.com/bfs/face/2b599dbbd72a4a6de4692afb9eb915b904586f12.jpg,0,原ID：宇智钵啥是gay,10000,6,0,0,0,0,TRUE,"{'show': True, 'wear': True, 'medal': {'uid': 13575288, 'target_id': 8446999, 'medal_id': 423623, 'level': 4, 'medal_name': '别封了', 'medal_color': 6067854, 'intimacy': 450, 'next_intimacy': 700, 'day_limit': 1500, 'medal_color_start': 6067854, 'medal_color_end': 6067854, 'medal_color_border': 6067854, 'is_lighted': 1, 'light_status': 1, 'wearing_status': 1, 'score': 1451}}","{'role': 1, 'title': 'bilibili 知名UP主', 'desc': '', 'type': 0}","{'type': 2, 'status': 1, 'due_date': 1678464000000, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '年度大会员', 'label_theme': 'annual_vip', 'text_color': '#FFFFFF', 'bg_style': 1, 'bg_color': '#FB7299', 'border_color': ''}, 'avatar_subscript': 1, 'nickname_color': '#FB7299', 'role': 3, 'avatar_subscript_url': 'http://i0.hdslb.com/bfs/vip/icon_Certification_big_member_22_3x.png'}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 8, 'name': '知名偶像', 'image': 'http://i1.hdslb.com/bfs/face/27a952195555e64508310e366b3e38bd4cd143fc.png', 'image_small': 'http://i2.hdslb.com/bfs/face/0497be49e08357bf05bca56e33a0637a273a7610.png', 'level': '稀有勋章', 'condition': '所有自制视频总播放数>=100万'}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i2.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},"{'roomStatus': 1, 'liveStatus': 0, 'url': 'https://live.bilibili.com/21883097?broadcast_type=0&is_room_feed=1', 'title': '抓头泽拉斯', 'cover': 'http://i0.hdslb.com/bfs/live/user_cover/74258339b7e23692a327d5088f158d183625c79f.png', 'roomid': 21883097, 'roundStatus': 0, 'broadcast_type': 0, 'watched_show': {'switch': True, 'num': 4623, 'text_small': '4623', 'text_large': '4623人看过', 'icon': 'https://i0.hdslb.com/bfs/live/a725a9e61242ef44d764ac911691a7ce07f36c1d.png', 'icon_location': '', 'icon_web': 'https://i0.hdslb.com/bfs/live/8d9d0f33ef8bf6f308742752d13dd0df731df19c.png'}}",3月21日,,"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
6055033,10,0,0,22488,红油豆腐乳,保密,http://i1.hdslb.com/bfs/face/c17e1dce4ccc415aee61fe1d855391b19284829f.jpg,0,一名游戏 动画 国创区UP 喜欢的关注一下吧,10000,6,0,0,0,0,TRUE,"{'show': False, 'wear': False, 'medal': None}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 1, 'status': 0, 'due_date': 1626364800000, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '', 'label_theme': '', 'text_color': '', 'bg_style': 0, 'bg_color': '', 'border_color': ''}, 'avatar_subscript': 0, 'nickname_color': '', 'role': 0, 'avatar_subscript_url': ''}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 8, 'name': '知名偶像', 'image': 'http://i2.hdslb.com/bfs/face/27a952195555e64508310e366b3e38bd4cd143fc.png', 'image_small': 'http://i1.hdslb.com/bfs/face/0497be49e08357bf05bca56e33a0637a273a7610.png', 'level': '稀有勋章', 'condition': '所有自制视频总播放数>=100万'}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i1.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},"{'roomStatus': 1, 'liveStatus': 0, 'url': 'https://live.bilibili.com/48653?broadcast_type=0&is_room_feed=1', 'title': '您好！请控制灵魂对自由的渴望', 'cover': 'http://i0.hdslb.com/bfs/live/new_room_cover/2ee2e070862461017c5f857b032a8b2b2f41244d.jpg', 'roomid': 48653, 'roundStatus': 1, 'broadcast_type': 0, 'watched_show': {'switch': False, 'num': 1107, 'text_small': '1107', 'text_large': '1107人气', 'icon': 'https://i0.hdslb.com/bfs/live/0b265af1af0a77abc47aa3b8f1a5c0769d8bd23b.png', 'icon_location': '', 'icon_web': 'https://i0.hdslb.com/bfs/live/9bb14f7fe0d4988646daf7be7f825314cdd0dbb0.png'}}",12月6日,,"{'name': '', 'department': '', 'title': '', 'is_show': 0}","['堡垒之夜', '搞笑', '游戏达人', '射击游戏']","{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
165598329,239,0,0,57,脱缰的jerry,保密,http://i0.hdslb.com/bfs/face/dbd91b31525831f4d6502b9850b294cb760af45f.jpg,0,。,10000,5,0,0,0,0,FALSE,"{'show': True, 'wear': True, 'medal': {'uid': 165598329, 'target_id': 135589565, 'medal_id': 91303, 'level': 1, 'medal_name': '草莓碴', 'medal_color': 6067854, 'intimacy': 99, 'next_intimacy': 201, 'day_limit': 1500, 'medal_color_start': 6067854, 'medal_color_end': 6067854, 'medal_color_border': 6067854, 'is_lighted': 1, 'light_status': 1, 'wearing_status': 1, 'score': 99}}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 1, 'status': 0, 'due_date': 1638201600000, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '', 'label_theme': '', 'text_color': '', 'bg_style': 0, 'bg_color': '', 'border_color': ''}, 'avatar_subscript': 0, 'nickname_color': '', 'role': 0, 'avatar_subscript_url': ''}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 0, 'name': '', 'image': '', 'image_small': '', 'level': '', 'condition': ''}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i2.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},,,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
1454439551,64,0,0,78,航行万里皆是阳光,女,http://i2.hdslb.com/bfs/face/0d5f06a1c25f82bef3a30564b64ca3a3ec48df8f.jpg,0,,10000,3,0,0,0,0,FALSE,"{'show': False, 'wear': False, 'medal': None}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 0, 'status': 0, 'due_date': 0, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '', 'label_theme': '', 'text_color': '', 'bg_style': 0, 'bg_color': '', 'border_color': ''}, 'avatar_subscript': 0, 'nickname_color': '', 'role': 0, 'avatar_subscript_url': ''}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 0, 'name': '', 'image': '', 'image_small': '', 'level': '', 'condition': ''}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i1.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},,10月18日,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
